# laser_deposition ray paths
# step 0 time 6.91752681e-17 ray_stride 16 ray_step_stride 40
# one row per recorded point; rows are grouped by ray and ordered along the march
# P [W] is the power still carried; ne [m^-3] is at the point; turned = 1 on the step the near-critical specular branch fired
# iray istep x z P ne turned
448 1240 1.07676675e-05 1.58351748e-04 2.76205038e+07 0.00000000e+00 0
448 1280 1.07676675e-05 1.57513797e-04 2.76205038e+07 0.00000000e+00 0
448 1320 1.07676675e-05 1.56675846e-04 2.76205038e+07 0.00000000e+00 0
448 1360 1.07676675e-05 1.55837895e-04 2.76205038e+07 0.00000000e+00 0
448 1400 1.07676675e-05 1.54999945e-04 2.76205038e+07 0.00000000e+00 0
448 1440 1.07676675e-05 1.54161994e-04 2.76205038e+07 0.00000000e+00 0
448 1480 1.07676675e-05 1.53324043e-04 2.76205038e+07 0.00000000e+00 0
448 1520 1.07676675e-05 1.52486092e-04 2.76205038e+07 0.00000000e+00 0
448 1560 1.07676675e-05 1.51648142e-04 2.76205038e+07 0.00000000e+00 0
448 1600 1.07676675e-05 1.50810191e-04 2.76205038e+07 0.00000000e+00 0
448 1640 1.07676675e-05 1.49972240e-04 2.76205038e+07 0.00000000e+00 0
448 1680 1.07676675e-05 1.49134289e-04 2.76205038e+07 0.00000000e+00 0
448 1720 1.07676675e-05 1.48296338e-04 2.76205038e+07 0.00000000e+00 0
448 1760 1.07676675e-05 1.47458388e-04 2.76205038e+07 0.00000000e+00 0
448 1800 1.07676675e-05 1.46620437e-04 2.76205038e+07 0.00000000e+00 0
448 1840 1.07676675e-05 1.45782486e-04 2.76205038e+07 0.00000000e+00 0
448 1880 1.07676675e-05 1.44944535e-04 2.76205038e+07 0.00000000e+00 0
448 1920 1.07676675e-05 1.44106585e-04 2.76205038e+07 0.00000000e+00 0
448 1960 1.07676675e-05 1.43268634e-04 2.76205038e+07 0.00000000e+00 0
448 2000 1.07676675e-05 1.42430683e-04 2.76205038e+07 0.00000000e+00 0
448 2040 1.07676675e-05 1.41592732e-04 2.76205038e+07 0.00000000e+00 0
448 2080 1.07676675e-05 1.40754781e-04 2.76205038e+07 0.00000000e+00 0
448 2120 1.07676675e-05 1.39916831e-04 2.76205038e+07 0.00000000e+00 0
448 2160 1.07676675e-05 1.39078880e-04 2.76205038e+07 0.00000000e+00 0
448 2200 1.07676675e-05 1.38240929e-04 2.76205038e+07 0.00000000e+00 0
448 2240 1.07676675e-05 1.37402978e-04 2.76205038e+07 0.00000000e+00 0
448 2280 1.07676675e-05 1.36565028e-04 2.76205038e+07 0.00000000e+00 0
448 2320 1.07676675e-05 1.35727077e-04 2.76205038e+07 0.00000000e+00 0
448 2360 1.07676675e-05 1.34889126e-04 2.76205038e+07 0.00000000e+00 0
448 2400 1.07676675e-05 1.34051175e-04 2.76205038e+07 0.00000000e+00 0
448 2440 1.07676675e-05 1.33213225e-04 2.76205038e+07 0.00000000e+00 0
448 2480 1.07676675e-05 1.32375274e-04 2.76205038e+07 0.00000000e+00 0
448 2520 1.07676675e-05 1.31537323e-04 2.76205038e+07 0.00000000e+00 0
448 2560 1.07676675e-05 1.30699372e-04 2.76205038e+07 0.00000000e+00 0
448 2600 1.07676675e-05 1.29861421e-04 2.76205038e+07 0.00000000e+00 0
448 2640 1.07676675e-05 1.29023471e-04 2.76205038e+07 0.00000000e+00 0
448 2680 1.07676675e-05 1.28185520e-04 2.76205038e+07 0.00000000e+00 0
448 2720 1.07676675e-05 1.27347569e-04 2.76205038e+07 0.00000000e+00 0
448 2760 1.07676675e-05 1.26509618e-04 2.76205038e+07 0.00000000e+00 0
448 2800 1.07676675e-05 1.25671668e-04 2.76205038e+07 0.00000000e+00 0
448 2840 1.07676675e-05 1.24833717e-04 2.76205038e+07 0.00000000e+00 0
448 2880 1.07676675e-05 1.23995766e-04 2.76205038e+07 0.00000000e+00 0
448 2920 1.07676675e-05 1.23157815e-04 2.76205038e+07 0.00000000e+00 0
448 2960 1.07676675e-05 1.22319864e-04 2.76205038e+07 0.00000000e+00 0
448 3000 1.07676675e-05 1.21481914e-04 2.76205038e+07 0.00000000e+00 0
448 3040 1.07676675e-05 1.20643963e-04 2.76205038e+07 0.00000000e+00 0
448 3080 1.07676675e-05 1.19806012e-04 2.76205038e+07 0.00000000e+00 0
448 3120 1.07676675e-05 1.18968061e-04 2.76205038e+07 0.00000000e+00 0
448 3160 1.07676675e-05 1.18130111e-04 2.76205038e+07 0.00000000e+00 0
448 3200 1.07676675e-05 1.17292160e-04 2.76205038e+07 0.00000000e+00 0
448 3240 1.07676675e-05 1.16454209e-04 2.76205038e+07 0.00000000e+00 0
448 3280 1.07676675e-05 1.15616258e-04 2.76205038e+07 0.00000000e+00 0
448 3320 1.07676675e-05 1.14778307e-04 2.76205038e+07 0.00000000e+00 0
448 3360 1.07676675e-05 1.13940357e-04 2.76205038e+07 0.00000000e+00 0
448 3400 1.07676675e-05 1.13102406e-04 2.76205038e+07 0.00000000e+00 0
448 3440 1.07676675e-05 1.12264455e-04 2.76205038e+07 0.00000000e+00 0
448 3480 1.07676675e-05 1.11426504e-04 2.76205038e+07 0.00000000e+00 0
448 3520 1.07676675e-05 1.10588554e-04 2.76205038e+07 0.00000000e+00 0
448 3560 1.07676675e-05 1.09750603e-04 2.76205038e+07 0.00000000e+00 0
448 3600 1.07676675e-05 1.08912652e-04 2.76205038e+07 0.00000000e+00 0
448 3640 1.07676675e-05 1.08074701e-04 2.76205038e+07 0.00000000e+00 0
448 3680 1.07676675e-05 1.07236750e-04 2.76205038e+07 0.00000000e+00 0
448 3720 1.07676675e-05 1.06398800e-04 2.76205038e+07 0.00000000e+00 0
448 3760 1.07676675e-05 1.05560849e-04 2.76205038e+07 0.00000000e+00 0
448 3800 1.07676675e-05 1.04722898e-04 2.76205038e+07 0.00000000e+00 0
448 3840 1.07676675e-05 1.03884947e-04 2.76205038e+07 0.00000000e+00 0
448 3880 1.07676675e-05 1.03046997e-04 2.76205038e+07 0.00000000e+00 0
448 3920 1.07676675e-05 1.02209046e-04 2.76205038e+07 0.00000000e+00 0
448 3960 1.07676675e-05 1.01371095e-04 2.76205038e+07 0.00000000e+00 0
448 4000 1.07676675e-05 1.00533144e-04 2.76205038e+07 0.00000000e+00 0
448 4040 1.07676675e-05 9.96951935e-05 2.76205038e+07 0.00000000e+00 0
448 4080 1.07676675e-05 9.88572427e-05 2.76205038e+07 0.00000000e+00 0
448 4120 1.07676675e-05 9.80192919e-05 2.76205038e+07 0.00000000e+00 0
448 4160 1.07676675e-05 9.71813412e-05 2.76205038e+07 0.00000000e+00 0
448 4200 1.07676675e-05 9.63433904e-05 2.76205038e+07 0.00000000e+00 0
448 4240 1.07676675e-05 9.55054396e-05 2.76205038e+07 0.00000000e+00 0
448 4280 1.07676675e-05 9.46674888e-05 2.76205038e+07 0.00000000e+00 0
448 4320 1.07676675e-05 9.38295381e-05 2.76205038e+07 0.00000000e+00 0
448 4360 1.07676675e-05 9.29915873e-05 2.76205038e+07 0.00000000e+00 0
448 4400 1.07676675e-05 9.21536365e-05 2.76205038e+07 0.00000000e+00 0
448 4440 1.07676675e-05 9.13156857e-05 2.76205038e+07 0.00000000e+00 0
448 4480 1.07676675e-05 9.04777350e-05 2.76205038e+07 0.00000000e+00 0
448 4520 1.07676675e-05 8.96397842e-05 2.76205038e+07 0.00000000e+00 0
448 4560 1.07676675e-05 8.88018334e-05 2.76205038e+07 0.00000000e+00 0
448 4600 1.07676675e-05 8.79638826e-05 2.76205038e+07 0.00000000e+00 0
448 4640 1.07676675e-05 8.71259319e-05 2.76205038e+07 0.00000000e+00 0
448 4680 1.07676675e-05 8.62879811e-05 2.76205038e+07 0.00000000e+00 0
448 4720 1.07676675e-05 8.54500303e-05 2.76205038e+07 0.00000000e+00 0
448 4760 1.07676675e-05 8.46120795e-05 2.76205038e+07 0.00000000e+00 0
448 4800 1.07676675e-05 8.37741288e-05 2.76205038e+07 0.00000000e+00 0
448 4840 1.07676675e-05 8.29361780e-05 2.76205038e+07 0.00000000e+00 0
448 4880 1.07676675e-05 8.20982272e-05 2.76205038e+07 0.00000000e+00 0
448 4920 1.07676675e-05 8.12602764e-05 2.76205038e+07 0.00000000e+00 0
448 4960 1.07676675e-05 8.04223257e-05 2.76205038e+07 0.00000000e+00 0
448 5000 1.07676675e-05 7.95843749e-05 2.76205038e+07 0.00000000e+00 0
448 5040 1.07676675e-05 7.87464241e-05 2.76205038e+07 0.00000000e+00 0
448 5080 1.07676675e-05 7.79084733e-05 2.76205038e+07 0.00000000e+00 0
448 5120 1.07676675e-05 7.70705226e-05 2.76205038e+07 0.00000000e+00 0
448 5160 1.07676675e-05 7.62325718e-05 2.76205038e+07 0.00000000e+00 0
448 5200 1.07676675e-05 7.53946210e-05 2.76205038e+07 0.00000000e+00 0
448 5240 1.07676675e-05 7.45566702e-05 2.76205038e+07 0.00000000e+00 0
448 5280 1.07676675e-05 7.37187195e-05 2.76205038e+07 0.00000000e+00 0
448 5320 1.07676675e-05 7.28807687e-05 2.76205038e+07 0.00000000e+00 0
448 5360 1.07676675e-05 7.20428179e-05 2.76205038e+07 0.00000000e+00 0
448 5400 1.07676675e-05 7.12048671e-05 2.76205038e+07 0.00000000e+00 0
448 5440 1.07676675e-05 7.03669164e-05 2.76205038e+07 0.00000000e+00 0
448 5480 1.07676675e-05 6.95289656e-05 2.76205038e+07 0.00000000e+00 0
448 5520 1.07676675e-05 6.86910148e-05 2.76205038e+07 0.00000000e+00 0
448 5560 1.07676675e-05 6.78530640e-05 2.76205038e+07 0.00000000e+00 0
448 5600 1.07676675e-05 6.70151133e-05 2.76205038e+07 0.00000000e+00 0
448 5640 1.07676675e-05 6.61771625e-05 2.76205038e+07 0.00000000e+00 0
448 5680 1.07676675e-05 6.53392117e-05 2.76205038e+07 0.00000000e+00 0
448 5720 1.07676675e-05 6.45012609e-05 2.76205038e+07 0.00000000e+00 0
448 5760 1.07676675e-05 6.36633102e-05 2.76205038e+07 0.00000000e+00 0
448 5800 1.07676675e-05 6.28253594e-05 2.76205038e+07 0.00000000e+00 0
448 5840 1.07676675e-05 6.19874086e-05 2.76205038e+07 0.00000000e+00 0
448 5880 1.07676675e-05 6.11494578e-05 2.76205038e+07 0.00000000e+00 0
448 5920 1.07676675e-05 6.03115071e-05 2.76205038e+07 0.00000000e+00 0
448 5960 1.07676675e-05 5.94735563e-05 2.76205038e+07 0.00000000e+00 0
448 6000 1.07676675e-05 5.86356055e-05 2.76205038e+07 0.00000000e+00 0
448 6040 1.07676675e-05 5.77976547e-05 2.76205038e+07 0.00000000e+00 0
448 6080 1.07676675e-05 5.69597040e-05 2.76205038e+07 0.00000000e+00 0
448 6120 1.07676675e-05 5.61217532e-05 2.76205038e+07 0.00000000e+00 0
448 6160 1.07676675e-05 5.52838024e-05 2.76205038e+07 0.00000000e+00 0
448 6200 1.07676675e-05 5.44458516e-05 2.76205038e+07 0.00000000e+00 0
448 6240 1.07676675e-05 5.36079009e-05 2.76205038e+07 0.00000000e+00 0
448 6280 1.07676675e-05 5.27699501e-05 2.76205038e+07 0.00000000e+00 0
448 6320 1.07676675e-05 5.19319993e-05 2.76205038e+07 0.00000000e+00 0
448 6360 1.07676675e-05 5.10940485e-05 2.76205038e+07 0.00000000e+00 0
448 6400 1.07676675e-05 5.02560978e-05 2.76205038e+07 0.00000000e+00 0
448 6440 1.07676675e-05 4.94181470e-05 2.76205038e+07 0.00000000e+00 0
448 6480 1.07676675e-05 4.85801962e-05 2.76205038e+07 0.00000000e+00 0
448 6520 1.07676675e-05 4.77422454e-05 2.76205038e+07 0.00000000e+00 0
448 6560 1.07676675e-05 4.69042947e-05 2.76205038e+07 0.00000000e+00 0
448 6600 1.07676675e-05 4.60663439e-05 2.76205038e+07 0.00000000e+00 0
448 6640 1.07676675e-05 4.52283931e-05 2.76205038e+07 0.00000000e+00 0
448 6680 1.07676675e-05 4.43904423e-05 2.76205038e+07 0.00000000e+00 0
448 6720 1.07676675e-05 4.35524916e-05 2.76205038e+07 0.00000000e+00 0
448 6760 1.07676675e-05 4.27145408e-05 2.76205038e+07 0.00000000e+00 0
448 6800 1.07676675e-05 4.18765900e-05 2.76205038e+07 0.00000000e+00 0
448 6840 1.07676675e-05 4.10386392e-05 2.76205038e+07 0.00000000e+00 0
448 6880 1.07676675e-05 4.02006884e-05 2.76205038e+07 0.00000000e+00 0
448 6920 1.07676675e-05 3.93627377e-05 2.76205038e+07 0.00000000e+00 0
448 6960 1.07676675e-05 3.85247869e-05 2.76205038e+07 0.00000000e+00 0
448 7000 1.07676675e-05 3.76868361e-05 2.76205038e+07 0.00000000e+00 0
448 7040 1.07676675e-05 3.68488853e-05 2.76205038e+07 0.00000000e+00 0
448 7080 1.07676675e-05 3.60109346e-05 2.76205038e+07 0.00000000e+00 0
448 7120 1.07676675e-05 3.51729838e-05 2.76205038e+07 0.00000000e+00 0
448 7160 1.07676675e-05 3.43350330e-05 2.76205038e+07 0.00000000e+00 0
448 7200 1.07676675e-05 3.34970822e-05 2.76205038e+07 0.00000000e+00 0
448 7240 1.07676675e-05 3.26591315e-05 2.76205038e+07 0.00000000e+00 0
448 7280 1.07676675e-05 3.18211807e-05 2.76205038e+07 0.00000000e+00 0
448 7320 1.07676675e-05 3.09832299e-05 2.76205038e+07 0.00000000e+00 0
448 7360 1.07676675e-05 3.01452782e-05 2.76205036e+07 1.88610102e+23 0
448 7400 1.07676679e-05 2.93073248e-05 2.76205027e+07 3.08624704e+23 0
448 7440 1.07676686e-05 2.84693716e-05 2.76205004e+07 4.98307518e+23 0
448 7480 1.07676691e-05 2.76314186e-05 2.76204945e+07 7.93822104e+23 0
448 7520 1.07676709e-05 2.67934658e-05 2.76204793e+07 1.24433449e+24 0
448 7560 1.07676733e-05 2.59555134e-05 2.76204426e+07 1.92475619e+24 0
448 7600 1.07676738e-05 2.51175616e-05 2.76203553e+07 2.94052879e+24 0
448 7640 1.07676712e-05 2.42796107e-05 2.76201521e+07 4.43544473e+24 0
448 7680 1.07676678e-05 2.34416609e-05 2.76197157e+07 6.58005897e+24 0
448 7720 1.07676619e-05 2.26037126e-05 2.76187526e+07 9.63369088e+24 0
448 7760 1.07676398e-05 2.17657666e-05 2.76167089e+07 1.39228106e+25 0
448 7800 1.07675899e-05 2.09278231e-05 2.76124767e+07 1.98441251e+25 0
448 7840 1.07675061e-05 2.00898777e-05 2.76039176e+07 2.78658000e+25 0
448 7880 1.07674291e-05 1.92519275e-05 2.75871129e+07 3.85994816e+25 0
448 7920 1.07673807e-05 1.84139712e-05 2.75547752e+07 5.26836296e+25 0
448 7960 1.07673675e-05 1.75760106e-05 2.74957626e+07 7.10861221e+25 0
448 8000 1.07673293e-05 1.67380582e-05 2.73914609e+07 9.44103333e+25 0
448 8040 1.07672641e-05 1.59001177e-05 2.72128126e+07 1.23713436e+26 0
448 8080 1.07669953e-05 1.50621741e-05 2.69106032e+07 1.59952631e+26 0
448 8120 1.07666308e-05 1.42242144e-05 2.63848243e+07 2.03949703e+26 0
448 8160 1.07659407e-05 1.33862510e-05 2.55342809e+07 2.56643574e+26 0
448 8200 1.07647020e-05 1.25483075e-05 2.42608594e+07 3.17726829e+26 0
448 8240 1.07629119e-05 1.17103838e-05 2.23178151e+07 3.88673932e+26 0
448 8280 1.07608406e-05 1.08724415e-05 1.96295476e+07 4.68475103e+26 0
448 8320 1.07585146e-05 1.00344686e-05 1.60535768e+07 5.57414775e+26 0
448 8360 1.07556303e-05 9.19645448e-06 1.17702117e+07 6.53466737e+26 0
448 8400 1.07529093e-05 8.35842990e-06 7.22730327e+06 7.55312192e+26 0
448 8440 1.07503922e-05 7.52040438e-06 3.25458682e+06 8.62215219e+26 0
448 8480 1.07425145e-05 6.68235384e-06 6.48174641e+05 9.70558480e+26 0
448 8520 1.06071530e-05 6.96306870e-06 1.30208085e+04 9.33687797e+26 0
448 8560 1.05307047e-05 7.80248646e-06 3.85045777e+03 8.25458008e+26 0
448 8600 1.04765137e-05 8.64132750e-06 1.95459558e+03 7.20833346e+26 0
448 8640 1.04307976e-05 9.47978210e-06 1.29404015e+03 6.20340564e+26 0
448 8680 1.03908142e-05 1.03180962e-05 9.89913140e+02 5.25795943e+26 0
448 8720 1.03531494e-05 1.11562341e-05 8.35760966e+02 4.40569962e+26 0
448 8760 1.03179284e-05 1.19942997e-05 7.48092460e+02 3.63542441e+26 0
448 8800 1.02857790e-05 1.28323563e-05 6.96649131e+02 2.95936366e+26 0
448 8840 1.02559773e-05 1.36704020e-05 6.66517330e+02 2.37566183e+26 0
448 8880 1.02270400e-05 1.45084034e-05 6.48377279e+02 1.88100195e+26 0
448 8920 1.01986995e-05 1.53463681e-05 6.37979154e+02 1.46833751e+26 0
448 8960 1.01708631e-05 1.61843047e-05 6.31730300e+02 1.13061662e+26 0
448 9000 1.01435511e-05 1.70222228e-05 6.28283661e+02 8.59028286e+25 0
448 9040 1.01165663e-05 1.78601239e-05 6.26320362e+02 6.43216243e+25 0
448 9080 1.00897986e-05 1.86980099e-05 6.25264658e+02 4.75187813e+25 0
448 9120 1.00632381e-05 1.95358853e-05 6.24696763e+02 3.46056006e+25 0
448 9160 1.00368008e-05 2.03737512e-05 6.24393703e+02 2.48683473e+25 0
448 9200 1.00104460e-05 2.12116093e-05 6.24241863e+02 1.76213170e+25 0
448 9240 9.98414405e-06 2.20494612e-05 6.24166973e+02 1.23072368e+25 0
448 9280 9.95789957e-06 2.28873089e-05 6.24130532e+02 8.48118014e+24 0
448 9320 9.93170067e-06 2.37251536e-05 6.24113781e+02 5.77195245e+24 0
448 9360 9.90553473e-06 2.45629961e-05 6.24106263e+02 3.86504327e+24 0
448 9400 9.87938437e-06 2.54008367e-05 6.24102833e+02 2.55544829e+24 0
448 9440 9.85325066e-06 2.62386761e-05 6.24101375e+02 1.66550177e+24 0
448 9480 9.82712713e-06 2.70765147e-05 6.24100765e+02 1.07047551e+24 0
448 9520 9.80101150e-06 2.79143527e-05 6.24100512e+02 6.78563346e+23 0
448 9560 9.77490055e-06 2.87521903e-05 6.24100414e+02 4.24564948e+23 0
448 9600 9.74879236e-06 2.95900277e-05 6.24100376e+02 2.61703148e+23 0
448 9640 9.72268624e-06 3.04278654e-05 6.24100362e+02 1.53946872e+23 0
448 9680 9.69658287e-06 3.12657030e-05 6.24100361e+02 0.00000000e+00 0
448 9720 9.67047972e-06 3.21035411e-05 6.24100361e+02 0.00000000e+00 0
448 9760 9.64437658e-06 3.29413792e-05 6.24100361e+02 0.00000000e+00 0
448 9800 9.61827343e-06 3.37792172e-05 6.24100361e+02 0.00000000e+00 0
448 9840 9.59217028e-06 3.46170553e-05 6.24100361e+02 0.00000000e+00 0
448 9880 9.56606713e-06 3.54548934e-05 6.24100361e+02 0.00000000e+00 0
448 9920 9.53996399e-06 3.62927315e-05 6.24100361e+02 0.00000000e+00 0
448 9960 9.51386084e-06 3.71305696e-05 6.24100361e+02 0.00000000e+00 0
448 10000 9.48775769e-06 3.79684077e-05 6.24100361e+02 0.00000000e+00 0
448 10040 9.46165455e-06 3.88062457e-05 6.24100361e+02 0.00000000e+00 0
448 10080 9.43555140e-06 3.96440838e-05 6.24100361e+02 0.00000000e+00 0
448 10120 9.40944825e-06 4.04819219e-05 6.24100361e+02 0.00000000e+00 0
448 10160 9.38334510e-06 4.13197600e-05 6.24100361e+02 0.00000000e+00 0
448 10200 9.35724196e-06 4.21575981e-05 6.24100361e+02 0.00000000e+00 0
448 10240 9.33113881e-06 4.29954361e-05 6.24100361e+02 0.00000000e+00 0
448 10280 9.30503566e-06 4.38332742e-05 6.24100361e+02 0.00000000e+00 0
448 10320 9.27893252e-06 4.46711123e-05 6.24100361e+02 0.00000000e+00 0
448 10360 9.25282937e-06 4.55089504e-05 6.24100361e+02 0.00000000e+00 0
448 10400 9.22672622e-06 4.63467885e-05 6.24100361e+02 0.00000000e+00 0
448 10440 9.20062307e-06 4.71846265e-05 6.24100361e+02 0.00000000e+00 0
448 10480 9.17451993e-06 4.80224646e-05 6.24100361e+02 0.00000000e+00 0
448 10520 9.14841678e-06 4.88603027e-05 6.24100361e+02 0.00000000e+00 0
448 10560 9.12231363e-06 4.96981408e-05 6.24100361e+02 0.00000000e+00 0
448 10600 9.09621049e-06 5.05359789e-05 6.24100361e+02 0.00000000e+00 0
448 10640 9.07010734e-06 5.13738170e-05 6.24100361e+02 0.00000000e+00 0
448 10680 9.04400419e-06 5.22116550e-05 6.24100361e+02 0.00000000e+00 0
448 10720 9.01790104e-06 5.30494931e-05 6.24100361e+02 0.00000000e+00 0
448 10760 8.99179790e-06 5.38873312e-05 6.24100361e+02 0.00000000e+00 0
448 10800 8.96569475e-06 5.47251693e-05 6.24100361e+02 0.00000000e+00 0
448 10840 8.93959160e-06 5.55630074e-05 6.24100361e+02 0.00000000e+00 0
448 10880 8.91348846e-06 5.64008454e-05 6.24100361e+02 0.00000000e+00 0
448 10920 8.88738531e-06 5.72386835e-05 6.24100361e+02 0.00000000e+00 0
448 10960 8.86128216e-06 5.80765216e-05 6.24100361e+02 0.00000000e+00 0
448 11000 8.83517902e-06 5.89143597e-05 6.24100361e+02 0.00000000e+00 0
448 11040 8.80907587e-06 5.97521978e-05 6.24100361e+02 0.00000000e+00 0
448 11080 8.78297272e-06 6.05900358e-05 6.24100361e+02 0.00000000e+00 0
448 11120 8.75686957e-06 6.14278739e-05 6.24100361e+02 0.00000000e+00 0
448 11160 8.73076643e-06 6.22657120e-05 6.24100361e+02 0.00000000e+00 0
448 11200 8.70466328e-06 6.31035501e-05 6.24100361e+02 0.00000000e+00 0
448 11240 8.67856013e-06 6.39413882e-05 6.24100361e+02 0.00000000e+00 0
448 11280 8.65245699e-06 6.47792263e-05 6.24100361e+02 0.00000000e+00 0
448 11320 8.62635384e-06 6.56170643e-05 6.24100361e+02 0.00000000e+00 0
448 11360 8.60025069e-06 6.64549024e-05 6.24100361e+02 0.00000000e+00 0
448 11400 8.57414754e-06 6.72927405e-05 6.24100361e+02 0.00000000e+00 0
448 11440 8.54804440e-06 6.81305786e-05 6.24100361e+02 0.00000000e+00 0
448 11480 8.52194125e-06 6.89684167e-05 6.24100361e+02 0.00000000e+00 0
448 11520 8.49583810e-06 6.98062547e-05 6.24100361e+02 0.00000000e+00 0
448 11560 8.46973496e-06 7.06440928e-05 6.24100361e+02 0.00000000e+00 0
448 11600 8.44363181e-06 7.14819309e-05 6.24100361e+02 0.00000000e+00 0
448 11640 8.41752866e-06 7.23197690e-05 6.24100361e+02 0.00000000e+00 0
448 11680 8.39142551e-06 7.31576071e-05 6.24100361e+02 0.00000000e+00 0
448 11720 8.36532237e-06 7.39954451e-05 6.24100361e+02 0.00000000e+00 0
448 11760 8.33921922e-06 7.48332832e-05 6.24100361e+02 0.00000000e+00 0
448 11800 8.31311607e-06 7.56711213e-05 6.24100361e+02 0.00000000e+00 0
448 11840 8.28701293e-06 7.65089594e-05 6.24100361e+02 0.00000000e+00 0
448 11880 8.26090978e-06 7.73467975e-05 6.24100361e+02 0.00000000e+00 0
448 11920 8.23480663e-06 7.81846356e-05 6.24100361e+02 0.00000000e+00 0
448 11960 8.20870348e-06 7.90224736e-05 6.24100361e+02 0.00000000e+00 0
448 12000 8.18260034e-06 7.98603117e-05 6.24100361e+02 0.00000000e+00 0
448 12040 8.15649719e-06 8.06981498e-05 6.24100361e+02 0.00000000e+00 0
448 12080 8.13039404e-06 8.15359879e-05 6.24100361e+02 0.00000000e+00 0
448 12120 8.10429090e-06 8.23738260e-05 6.24100361e+02 0.00000000e+00 0
448 12160 8.07818775e-06 8.32116640e-05 6.24100361e+02 0.00000000e+00 0
448 12200 8.05208460e-06 8.40495021e-05 6.24100361e+02 0.00000000e+00 0
448 12240 8.02598145e-06 8.48873402e-05 6.24100361e+02 0.00000000e+00 0
448 12280 7.99987831e-06 8.57251783e-05 6.24100361e+02 0.00000000e+00 0
448 12320 7.97377516e-06 8.65630164e-05 6.24100361e+02 0.00000000e+00 0
448 12360 7.94767201e-06 8.74008545e-05 6.24100361e+02 0.00000000e+00 0
448 12400 7.92156887e-06 8.82386925e-05 6.24100361e+02 0.00000000e+00 0
448 12440 7.89546572e-06 8.90765306e-05 6.24100361e+02 0.00000000e+00 0
448 12480 7.86936257e-06 8.99143687e-05 6.24100361e+02 0.00000000e+00 0
448 12520 7.84325942e-06 9.07522068e-05 6.24100361e+02 0.00000000e+00 0
448 12560 7.81715628e-06 9.15900449e-05 6.24100361e+02 0.00000000e+00 0
448 12600 7.79105313e-06 9.24278829e-05 6.24100361e+02 0.00000000e+00 0
448 12640 7.76494998e-06 9.32657210e-05 6.24100361e+02 0.00000000e+00 0
448 12680 7.73884684e-06 9.41035591e-05 6.24100361e+02 0.00000000e+00 0
448 12720 7.71274369e-06 9.49413972e-05 6.24100361e+02 0.00000000e+00 0
448 12760 7.68664054e-06 9.57792353e-05 6.24100361e+02 0.00000000e+00 0
448 12800 7.66053739e-06 9.66170733e-05 6.24100361e+02 0.00000000e+00 0
448 12840 7.63443425e-06 9.74549114e-05 6.24100361e+02 0.00000000e+00 0
448 12880 7.60833110e-06 9.82927495e-05 6.24100361e+02 0.00000000e+00 0
448 12920 7.58222795e-06 9.91305876e-05 6.24100361e+02 0.00000000e+00 0
448 12960 7.55612481e-06 9.99684257e-05 6.24100361e+02 0.00000000e+00 0
448 13000 7.53002166e-06 1.00806264e-04 6.24100361e+02 0.00000000e+00 0
448 13040 7.50391851e-06 1.01644102e-04 6.24100361e+02 0.00000000e+00 0
448 13080 7.47781536e-06 1.02481940e-04 6.24100361e+02 0.00000000e+00 0
448 13120 7.45171222e-06 1.03319778e-04 6.24100361e+02 0.00000000e+00 0
448 13160 7.42560907e-06 1.04157616e-04 6.24100361e+02 0.00000000e+00 0
448 13200 7.39950592e-06 1.04995454e-04 6.24100361e+02 0.00000000e+00 0
448 13240 7.37340278e-06 1.05833292e-04 6.24100361e+02 0.00000000e+00 0
448 13280 7.34729963e-06 1.06671130e-04 6.24100361e+02 0.00000000e+00 0
448 13320 7.32119648e-06 1.07508968e-04 6.24100361e+02 0.00000000e+00 0
448 13360 7.29509333e-06 1.08346806e-04 6.24100361e+02 0.00000000e+00 0
448 13400 7.26899019e-06 1.09184645e-04 6.24100361e+02 0.00000000e+00 0
448 13440 7.24288704e-06 1.10022483e-04 6.24100361e+02 0.00000000e+00 0
448 13480 7.21678389e-06 1.10860321e-04 6.24100361e+02 0.00000000e+00 0
448 13520 7.19068075e-06 1.11698159e-04 6.24100361e+02 0.00000000e+00 0
448 13560 7.16457760e-06 1.12535997e-04 6.24100361e+02 0.00000000e+00 0
448 13600 7.13847445e-06 1.13373835e-04 6.24100361e+02 0.00000000e+00 0
448 13640 7.11237130e-06 1.14211673e-04 6.24100361e+02 0.00000000e+00 0
448 13680 7.08626816e-06 1.15049511e-04 6.24100361e+02 0.00000000e+00 0
448 13720 7.06016501e-06 1.15887349e-04 6.24100361e+02 0.00000000e+00 0
448 13760 7.03406186e-06 1.16725187e-04 6.24100361e+02 0.00000000e+00 0
448 13800 7.00795872e-06 1.17563025e-04 6.24100361e+02 0.00000000e+00 0
448 13840 6.98185557e-06 1.18400863e-04 6.24100361e+02 0.00000000e+00 0
448 13880 6.95575242e-06 1.19238702e-04 6.24100361e+02 0.00000000e+00 0
448 13920 6.92964928e-06 1.20076540e-04 6.24100361e+02 0.00000000e+00 0
448 13960 6.90354613e-06 1.20914378e-04 6.24100361e+02 0.00000000e+00 0
448 14000 6.87744298e-06 1.21752216e-04 6.24100361e+02 0.00000000e+00 0
448 14040 6.85133983e-06 1.22590054e-04 6.24100361e+02 0.00000000e+00 0
448 14080 6.82523669e-06 1.23427892e-04 6.24100361e+02 0.00000000e+00 0
