# refraction=1, step 0, on-axis |x|<5 d_e
# z/d_e   P_abs [W/m^3]   n_e/n_cr
 7.9025000e+02  0.0000000e+00  0.0000000e+00
 7.9075000e+02  0.0000000e+00  0.0000000e+00
 7.9125000e+02  0.0000000e+00  0.0000000e+00
 7.9175000e+02  0.0000000e+00  0.0000000e+00
 7.9225000e+02  0.0000000e+00  0.0000000e+00
 7.9275000e+02  0.0000000e+00  0.0000000e+00
 7.9325000e+02  0.0000000e+00  0.0000000e+00
 7.9375000e+02  0.0000000e+00  0.0000000e+00
 7.9425000e+02  0.0000000e+00  0.0000000e+00
 7.9475000e+02  0.0000000e+00  0.0000000e+00
 7.9525000e+02  0.0000000e+00  0.0000000e+00
 7.9575000e+02  0.0000000e+00  0.0000000e+00
 7.9625000e+02  0.0000000e+00  0.0000000e+00
 7.9675000e+02  0.0000000e+00  0.0000000e+00
 7.9725000e+02  0.0000000e+00  0.0000000e+00
 7.9775000e+02  0.0000000e+00  0.0000000e+00
 7.9825000e+02  0.0000000e+00  0.0000000e+00
 7.9875000e+02  0.0000000e+00  0.0000000e+00
 7.9925000e+02  0.0000000e+00  0.0000000e+00
 7.9975000e+02  0.0000000e+00  0.0000000e+00
 8.0025000e+02  0.0000000e+00  0.0000000e+00
 8.0075000e+02  0.0000000e+00  0.0000000e+00
 8.0125000e+02  0.0000000e+00  0.0000000e+00
 8.0175000e+02  0.0000000e+00  0.0000000e+00
 8.0225000e+02  0.0000000e+00  0.0000000e+00
 8.0275000e+02  0.0000000e+00  0.0000000e+00
 8.0325000e+02  0.0000000e+00  0.0000000e+00
 8.0375000e+02  0.0000000e+00  0.0000000e+00
 8.0425000e+02  0.0000000e+00  0.0000000e+00
 8.0475000e+02  0.0000000e+00  0.0000000e+00
 8.0525000e+02  0.0000000e+00  0.0000000e+00
 8.0575000e+02  0.0000000e+00  0.0000000e+00
 8.0625000e+02  0.0000000e+00  0.0000000e+00
 8.0675000e+02  0.0000000e+00  0.0000000e+00
 8.0725000e+02  0.0000000e+00  0.0000000e+00
 8.0775000e+02  0.0000000e+00  0.0000000e+00
 8.0825000e+02  0.0000000e+00  0.0000000e+00
 8.0875000e+02  0.0000000e+00  0.0000000e+00
 8.0925000e+02  0.0000000e+00  0.0000000e+00
 8.0975000e+02  0.0000000e+00  0.0000000e+00
 8.1025000e+02  0.0000000e+00  0.0000000e+00
 8.1075000e+02  0.0000000e+00  0.0000000e+00
 8.1125000e+02  0.0000000e+00  0.0000000e+00
 8.1175000e+02  0.0000000e+00  0.0000000e+00
 8.1225000e+02  0.0000000e+00  0.0000000e+00
 8.1275000e+02  0.0000000e+00  0.0000000e+00
 8.1325000e+02  0.0000000e+00  0.0000000e+00
 8.1375000e+02  0.0000000e+00  0.0000000e+00
 8.1425000e+02  0.0000000e+00  0.0000000e+00
 8.1475000e+02  0.0000000e+00  0.0000000e+00
 8.1525000e+02  0.0000000e+00  0.0000000e+00
 8.1575000e+02  0.0000000e+00  0.0000000e+00
 8.1625000e+02  0.0000000e+00  0.0000000e+00
 8.1675000e+02  0.0000000e+00  0.0000000e+00
 8.1725000e+02  0.0000000e+00  0.0000000e+00
 8.1775000e+02  0.0000000e+00  0.0000000e+00
 8.1825000e+02  0.0000000e+00  0.0000000e+00
 8.1875000e+02  0.0000000e+00  0.0000000e+00
 8.1925000e+02  0.0000000e+00  0.0000000e+00
 8.1975000e+02  0.0000000e+00  0.0000000e+00
 8.2025000e+02  0.0000000e+00  0.0000000e+00
 8.2075000e+02  0.0000000e+00  0.0000000e+00
 8.2125000e+02  0.0000000e+00  0.0000000e+00
 8.2175000e+02  0.0000000e+00  0.0000000e+00
 8.2225000e+02  0.0000000e+00  0.0000000e+00
 8.2275000e+02  0.0000000e+00  0.0000000e+00
 8.2325000e+02  0.0000000e+00  0.0000000e+00
 8.2375000e+02  0.0000000e+00  0.0000000e+00
 8.2425000e+02  0.0000000e+00  0.0000000e+00
 8.2475000e+02  0.0000000e+00  0.0000000e+00
 8.2525000e+02  0.0000000e+00  0.0000000e+00
 8.2575000e+02  0.0000000e+00  0.0000000e+00
 8.2625000e+02  0.0000000e+00  0.0000000e+00
 8.2675000e+02  0.0000000e+00  0.0000000e+00
 8.2725000e+02  0.0000000e+00  0.0000000e+00
 8.2775000e+02  0.0000000e+00  0.0000000e+00
 8.2825000e+02  0.0000000e+00  0.0000000e+00
 8.2875000e+02  0.0000000e+00  0.0000000e+00
 8.2925000e+02  0.0000000e+00  0.0000000e+00
 8.2975000e+02  0.0000000e+00  0.0000000e+00
 8.3025000e+02  0.0000000e+00  0.0000000e+00
 8.3075000e+02  0.0000000e+00  0.0000000e+00
 8.3125000e+02  0.0000000e+00  0.0000000e+00
 8.3175000e+02  0.0000000e+00  0.0000000e+00
 8.3225000e+02  0.0000000e+00  0.0000000e+00
 8.3275000e+02  0.0000000e+00  0.0000000e+00
 8.3325000e+02  0.0000000e+00  0.0000000e+00
 8.3375000e+02  0.0000000e+00  0.0000000e+00
 8.3425000e+02  0.0000000e+00  0.0000000e+00
 8.3475000e+02  0.0000000e+00  0.0000000e+00
 8.3525000e+02  0.0000000e+00  0.0000000e+00
 8.3575000e+02  0.0000000e+00  0.0000000e+00
 8.3625000e+02  0.0000000e+00  0.0000000e+00
 8.3675000e+02  0.0000000e+00  0.0000000e+00
 8.3725000e+02  0.0000000e+00  0.0000000e+00
 8.3775000e+02  0.0000000e+00  0.0000000e+00
 8.3825000e+02  0.0000000e+00  0.0000000e+00
 8.3875000e+02  0.0000000e+00  0.0000000e+00
 8.3925000e+02  0.0000000e+00  0.0000000e+00
 8.3975000e+02  0.0000000e+00  0.0000000e+00
 8.4025000e+02  0.0000000e+00  0.0000000e+00
 8.4075000e+02  0.0000000e+00  0.0000000e+00
 8.4125000e+02  0.0000000e+00  0.0000000e+00
 8.4175000e+02  0.0000000e+00  0.0000000e+00
 8.4225000e+02  0.0000000e+00  0.0000000e+00
 8.4275000e+02  0.0000000e+00  0.0000000e+00
 8.4325000e+02  0.0000000e+00  0.0000000e+00
 8.4375000e+02  0.0000000e+00  0.0000000e+00
 8.4425000e+02  0.0000000e+00  0.0000000e+00
 8.4475000e+02  0.0000000e+00  0.0000000e+00
 8.4525000e+02  0.0000000e+00  0.0000000e+00
 8.4575000e+02  0.0000000e+00  0.0000000e+00
 8.4625000e+02  0.0000000e+00  0.0000000e+00
 8.4675000e+02  0.0000000e+00  0.0000000e+00
 8.4725000e+02  0.0000000e+00  0.0000000e+00
 8.4775000e+02  0.0000000e+00  0.0000000e+00
 8.4825000e+02  0.0000000e+00  0.0000000e+00
 8.4875000e+02  0.0000000e+00  0.0000000e+00
 8.4925000e+02  0.0000000e+00  0.0000000e+00
 8.4975000e+02  0.0000000e+00  0.0000000e+00
 8.5025000e+02  0.0000000e+00  0.0000000e+00
 8.5075000e+02  0.0000000e+00  0.0000000e+00
 8.5125000e+02  0.0000000e+00  0.0000000e+00
 8.5175000e+02  0.0000000e+00  0.0000000e+00
 8.5225000e+02  0.0000000e+00  0.0000000e+00
 8.5275000e+02  0.0000000e+00  0.0000000e+00
 8.5325000e+02  0.0000000e+00  0.0000000e+00
 8.5375000e+02  0.0000000e+00  0.0000000e+00
 8.5425000e+02  0.0000000e+00  0.0000000e+00
 8.5475000e+02  0.0000000e+00  0.0000000e+00
 8.5525000e+02  0.0000000e+00  0.0000000e+00
 8.5575000e+02  0.0000000e+00  0.0000000e+00
 8.5625000e+02  0.0000000e+00  0.0000000e+00
 8.5675000e+02  0.0000000e+00  0.0000000e+00
 8.5725000e+02  0.0000000e+00  0.0000000e+00
 8.5775000e+02  0.0000000e+00  0.0000000e+00
 8.5825000e+02  0.0000000e+00  0.0000000e+00
 8.5875000e+02  0.0000000e+00  0.0000000e+00
 8.5925000e+02  0.0000000e+00  0.0000000e+00
 8.5975000e+02  0.0000000e+00  0.0000000e+00
 8.6025000e+02  0.0000000e+00  0.0000000e+00
 8.6075000e+02  0.0000000e+00  0.0000000e+00
 8.6125000e+02  0.0000000e+00  0.0000000e+00
 8.6175000e+02  0.0000000e+00  0.0000000e+00
 8.6225000e+02  0.0000000e+00  0.0000000e+00
 8.6275000e+02  0.0000000e+00  0.0000000e+00
 8.6325000e+02  0.0000000e+00  0.0000000e+00
 8.6375000e+02  0.0000000e+00  0.0000000e+00
 8.6425000e+02  0.0000000e+00  0.0000000e+00
 8.6475000e+02  0.0000000e+00  0.0000000e+00
 8.6525000e+02  0.0000000e+00  0.0000000e+00
 8.6575000e+02  0.0000000e+00  0.0000000e+00
 8.6625000e+02  0.0000000e+00  0.0000000e+00
 8.6675000e+02  0.0000000e+00  0.0000000e+00
 8.6725000e+02  0.0000000e+00  0.0000000e+00
 8.6775000e+02  0.0000000e+00  0.0000000e+00
 8.6825000e+02  0.0000000e+00  0.0000000e+00
 8.6875000e+02  0.0000000e+00  0.0000000e+00
 8.6925000e+02  0.0000000e+00  0.0000000e+00
 8.6975000e+02  0.0000000e+00  0.0000000e+00
 8.7025000e+02  0.0000000e+00  0.0000000e+00
 8.7075000e+02  0.0000000e+00  0.0000000e+00
 8.7125000e+02  0.0000000e+00  0.0000000e+00
 8.7175000e+02  0.0000000e+00  0.0000000e+00
 8.7225000e+02  0.0000000e+00  0.0000000e+00
 8.7275000e+02  0.0000000e+00  0.0000000e+00
 8.7325000e+02  0.0000000e+00  0.0000000e+00
 8.7375000e+02  0.0000000e+00  0.0000000e+00
 8.7425000e+02  0.0000000e+00  0.0000000e+00
 8.7475000e+02  0.0000000e+00  0.0000000e+00
 8.7525000e+02  0.0000000e+00  0.0000000e+00
 8.7575000e+02  0.0000000e+00  0.0000000e+00
 8.7625000e+02  0.0000000e+00  0.0000000e+00
 8.7675000e+02  0.0000000e+00  0.0000000e+00
 8.7725000e+02  0.0000000e+00  0.0000000e+00
 8.7775000e+02  0.0000000e+00  0.0000000e+00
 8.7825000e+02  0.0000000e+00  0.0000000e+00
 8.7875000e+02  0.0000000e+00  0.0000000e+00
 8.7925000e+02  0.0000000e+00  0.0000000e+00
 8.7975000e+02  0.0000000e+00  0.0000000e+00
 8.8025000e+02  0.0000000e+00  0.0000000e+00
 8.8075000e+02  0.0000000e+00  0.0000000e+00
 8.8125000e+02  0.0000000e+00  0.0000000e+00
 8.8175000e+02  0.0000000e+00  0.0000000e+00
 8.8225000e+02  0.0000000e+00  0.0000000e+00
 8.8275000e+02  0.0000000e+00  0.0000000e+00
 8.8325000e+02  0.0000000e+00  0.0000000e+00
 8.8375000e+02  0.0000000e+00  0.0000000e+00
 8.8425000e+02  0.0000000e+00  0.0000000e+00
 8.8475000e+02  0.0000000e+00  0.0000000e+00
 8.8525000e+02  0.0000000e+00  0.0000000e+00
 8.8575000e+02  0.0000000e+00  0.0000000e+00
 8.8625000e+02  0.0000000e+00  0.0000000e+00
 8.8675000e+02  0.0000000e+00  0.0000000e+00
 8.8725000e+02  0.0000000e+00  0.0000000e+00
 8.8775000e+02  0.0000000e+00  0.0000000e+00
 8.8825000e+02  0.0000000e+00  0.0000000e+00
 8.8875000e+02  0.0000000e+00  0.0000000e+00
 8.8925000e+02  0.0000000e+00  0.0000000e+00
 8.8975000e+02  0.0000000e+00  0.0000000e+00
 8.9025000e+02  0.0000000e+00  0.0000000e+00
 8.9075000e+02  0.0000000e+00  0.0000000e+00
 8.9125000e+02  0.0000000e+00  0.0000000e+00
 8.9175000e+02  0.0000000e+00  0.0000000e+00
 8.9225000e+02  0.0000000e+00  0.0000000e+00
 8.9275000e+02  0.0000000e+00  0.0000000e+00
 8.9325000e+02  0.0000000e+00  0.0000000e+00
 8.9375000e+02  0.0000000e+00  0.0000000e+00
 8.9425000e+02  0.0000000e+00  0.0000000e+00
 8.9475000e+02  0.0000000e+00  0.0000000e+00
 8.9525000e+02  0.0000000e+00  0.0000000e+00
 8.9575000e+02  0.0000000e+00  0.0000000e+00
 8.9625000e+02  0.0000000e+00  0.0000000e+00
 8.9675000e+02  0.0000000e+00  0.0000000e+00
 8.9725000e+02  0.0000000e+00  0.0000000e+00
 8.9775000e+02  0.0000000e+00  0.0000000e+00
 8.9825000e+02  0.0000000e+00  0.0000000e+00
 8.9875000e+02  0.0000000e+00  0.0000000e+00
 8.9925000e+02  0.0000000e+00  0.0000000e+00
 8.9975000e+02  0.0000000e+00  0.0000000e+00
 9.0025000e+02  0.0000000e+00  0.0000000e+00
 9.0075000e+02  0.0000000e+00  0.0000000e+00
 9.0125000e+02  0.0000000e+00  0.0000000e+00
 9.0175000e+02  0.0000000e+00  0.0000000e+00
 9.0225000e+02  0.0000000e+00  0.0000000e+00
 9.0275000e+02  0.0000000e+00  0.0000000e+00
 9.0325000e+02  0.0000000e+00  0.0000000e+00
 9.0375000e+02  0.0000000e+00  0.0000000e+00
 9.0425000e+02  0.0000000e+00  0.0000000e+00
 9.0475000e+02  0.0000000e+00  0.0000000e+00
 9.0525000e+02  0.0000000e+00  0.0000000e+00
 9.0575000e+02  0.0000000e+00  0.0000000e+00
 9.0625000e+02  0.0000000e+00  0.0000000e+00
 9.0675000e+02  0.0000000e+00  0.0000000e+00
 9.0725000e+02  0.0000000e+00  0.0000000e+00
 9.0775000e+02  0.0000000e+00  0.0000000e+00
 9.0825000e+02  0.0000000e+00  0.0000000e+00
 9.0875000e+02  0.0000000e+00  0.0000000e+00
 9.0925000e+02  0.0000000e+00  0.0000000e+00
 9.0975000e+02  0.0000000e+00  0.0000000e+00
 9.1025000e+02  0.0000000e+00  0.0000000e+00
 9.1075000e+02  0.0000000e+00  0.0000000e+00
 9.1125000e+02  0.0000000e+00  0.0000000e+00
 9.1175000e+02  0.0000000e+00  0.0000000e+00
 9.1225000e+02  0.0000000e+00  0.0000000e+00
 9.1275000e+02  0.0000000e+00  0.0000000e+00
 9.1325000e+02  0.0000000e+00  0.0000000e+00
 9.1375000e+02  0.0000000e+00  0.0000000e+00
 9.1425000e+02  0.0000000e+00  0.0000000e+00
 9.1475000e+02  0.0000000e+00  0.0000000e+00
 9.1525000e+02  0.0000000e+00  0.0000000e+00
 9.1575000e+02  0.0000000e+00  0.0000000e+00
 9.1625000e+02  0.0000000e+00  0.0000000e+00
 9.1675000e+02  0.0000000e+00  0.0000000e+00
 9.1725000e+02  0.0000000e+00  0.0000000e+00
 9.1775000e+02  0.0000000e+00  0.0000000e+00
 9.1825000e+02  0.0000000e+00  0.0000000e+00
 9.1875000e+02  0.0000000e+00  0.0000000e+00
 9.1925000e+02  0.0000000e+00  0.0000000e+00
 9.1975000e+02  0.0000000e+00  0.0000000e+00
 9.2025000e+02  0.0000000e+00  0.0000000e+00
 9.2075000e+02  0.0000000e+00  0.0000000e+00
 9.2125000e+02  0.0000000e+00  0.0000000e+00
 9.2175000e+02  0.0000000e+00  0.0000000e+00
 9.2225000e+02  0.0000000e+00  0.0000000e+00
 9.2275000e+02  0.0000000e+00  0.0000000e+00
 9.2325000e+02  0.0000000e+00  0.0000000e+00
 9.2375000e+02  0.0000000e+00  0.0000000e+00
 9.2425000e+02  0.0000000e+00  0.0000000e+00
 9.2475000e+02  0.0000000e+00  0.0000000e+00
 9.2525000e+02  0.0000000e+00  0.0000000e+00
 9.2575000e+02  0.0000000e+00  0.0000000e+00
 9.2625000e+02  0.0000000e+00  0.0000000e+00
 9.2675000e+02  0.0000000e+00  0.0000000e+00
 9.2725000e+02  0.0000000e+00  0.0000000e+00
 9.2775000e+02  0.0000000e+00  0.0000000e+00
 9.2825000e+02  0.0000000e+00  0.0000000e+00
 9.2875000e+02  0.0000000e+00  0.0000000e+00
 9.2925000e+02  0.0000000e+00  0.0000000e+00
 9.2975000e+02  0.0000000e+00  0.0000000e+00
 9.3025000e+02  0.0000000e+00  0.0000000e+00
 9.3075000e+02  0.0000000e+00  0.0000000e+00
 9.3125000e+02  0.0000000e+00  0.0000000e+00
 9.3175000e+02  0.0000000e+00  0.0000000e+00
 9.3225000e+02  0.0000000e+00  0.0000000e+00
 9.3275000e+02  0.0000000e+00  0.0000000e+00
 9.3325000e+02  0.0000000e+00  0.0000000e+00
 9.3375000e+02  0.0000000e+00  0.0000000e+00
 9.3425000e+02  0.0000000e+00  0.0000000e+00
 9.3475000e+02  0.0000000e+00  0.0000000e+00
 9.3525000e+02  0.0000000e+00  0.0000000e+00
 9.3575000e+02  0.0000000e+00  0.0000000e+00
 9.3625000e+02  0.0000000e+00  0.0000000e+00
 9.3675000e+02  0.0000000e+00  0.0000000e+00
 9.3725000e+02  0.0000000e+00  0.0000000e+00
 9.3775000e+02  0.0000000e+00  0.0000000e+00
 9.3825000e+02  0.0000000e+00  0.0000000e+00
 9.3875000e+02  0.0000000e+00  0.0000000e+00
 9.3925000e+02  0.0000000e+00  0.0000000e+00
 9.3975000e+02  0.0000000e+00  0.0000000e+00
 9.4025000e+02  0.0000000e+00  0.0000000e+00
 9.4075000e+02  0.0000000e+00  0.0000000e+00
 9.4125000e+02  0.0000000e+00  0.0000000e+00
 9.4175000e+02  0.0000000e+00  0.0000000e+00
 9.4225000e+02  0.0000000e+00  0.0000000e+00
 9.4275000e+02  0.0000000e+00  0.0000000e+00
 9.4325000e+02  0.0000000e+00  0.0000000e+00
 9.4375000e+02  0.0000000e+00  0.0000000e+00
 9.4425000e+02  0.0000000e+00  0.0000000e+00
 9.4475000e+02  0.0000000e+00  0.0000000e+00
 9.4525000e+02  0.0000000e+00  0.0000000e+00
 9.4575000e+02  0.0000000e+00  0.0000000e+00
 9.4625000e+02  0.0000000e+00  0.0000000e+00
 9.4675000e+02  0.0000000e+00  0.0000000e+00
 9.4725000e+02  0.0000000e+00  0.0000000e+00
 9.4775000e+02  0.0000000e+00  0.0000000e+00
 9.4825000e+02  0.0000000e+00  0.0000000e+00
 9.4875000e+02  0.0000000e+00  0.0000000e+00
 9.4925000e+02  0.0000000e+00  0.0000000e+00
 9.4975000e+02  0.0000000e+00  0.0000000e+00
 9.5025000e+02  0.0000000e+00  0.0000000e+00
 9.5075000e+02  0.0000000e+00  0.0000000e+00
 9.5125000e+02  0.0000000e+00  0.0000000e+00
 9.5175000e+02  0.0000000e+00  0.0000000e+00
 9.5225000e+02  0.0000000e+00  0.0000000e+00
 9.5275000e+02  0.0000000e+00  0.0000000e+00
 9.5325000e+02  0.0000000e+00  0.0000000e+00
 9.5375000e+02  0.0000000e+00  0.0000000e+00
 9.5425000e+02  0.0000000e+00  0.0000000e+00
 9.5475000e+02  0.0000000e+00  0.0000000e+00
 9.5525000e+02  0.0000000e+00  0.0000000e+00
 9.5575000e+02  0.0000000e+00  0.0000000e+00
 9.5625000e+02  0.0000000e+00  0.0000000e+00
 9.5675000e+02  0.0000000e+00  0.0000000e+00
 9.5725000e+02  0.0000000e+00  0.0000000e+00
 9.5775000e+02  0.0000000e+00  0.0000000e+00
 9.5825000e+02  0.0000000e+00  0.0000000e+00
 9.5875000e+02  0.0000000e+00  0.0000000e+00
 9.5925000e+02  0.0000000e+00  0.0000000e+00
 9.5975000e+02  0.0000000e+00  0.0000000e+00
 9.6025000e+02  0.0000000e+00  0.0000000e+00
 9.6075000e+02  0.0000000e+00  0.0000000e+00
 9.6125000e+02  0.0000000e+00  0.0000000e+00
 9.6175000e+02  0.0000000e+00  0.0000000e+00
 9.6225000e+02  0.0000000e+00  0.0000000e+00
 9.6275000e+02  0.0000000e+00  0.0000000e+00
 9.6325000e+02  0.0000000e+00  0.0000000e+00
 9.6375000e+02  0.0000000e+00  0.0000000e+00
 9.6425000e+02  0.0000000e+00  0.0000000e+00
 9.6475000e+02  0.0000000e+00  0.0000000e+00
 9.6525000e+02  0.0000000e+00  0.0000000e+00
 9.6575000e+02  0.0000000e+00  0.0000000e+00
 9.6625000e+02  0.0000000e+00  0.0000000e+00
 9.6675000e+02  0.0000000e+00  0.0000000e+00
 9.6725000e+02  0.0000000e+00  0.0000000e+00
 9.6775000e+02  0.0000000e+00  0.0000000e+00
 9.6825000e+02  0.0000000e+00  0.0000000e+00
 9.6875000e+02  0.0000000e+00  0.0000000e+00
 9.6925000e+02  0.0000000e+00  0.0000000e+00
 9.6975000e+02  0.0000000e+00  0.0000000e+00
 9.7025000e+02  0.0000000e+00  0.0000000e+00
 9.7075000e+02  0.0000000e+00  0.0000000e+00
 9.7125000e+02  0.0000000e+00  0.0000000e+00
 9.7175000e+02  0.0000000e+00  0.0000000e+00
 9.7225000e+02  0.0000000e+00  0.0000000e+00
 9.7275000e+02  0.0000000e+00  0.0000000e+00
 9.7325000e+02  0.0000000e+00  0.0000000e+00
 9.7375000e+02  0.0000000e+00  0.0000000e+00
 9.7425000e+02  0.0000000e+00  0.0000000e+00
 9.7475000e+02  0.0000000e+00  0.0000000e+00
 9.7525000e+02  0.0000000e+00  0.0000000e+00
 9.7575000e+02  0.0000000e+00  0.0000000e+00
 9.7625000e+02  0.0000000e+00  0.0000000e+00
 9.7675000e+02  0.0000000e+00  0.0000000e+00
 9.7725000e+02  0.0000000e+00  0.0000000e+00
 9.7775000e+02  0.0000000e+00  0.0000000e+00
 9.7825000e+02  0.0000000e+00  0.0000000e+00
 9.7875000e+02  0.0000000e+00  0.0000000e+00
 9.7925000e+02  0.0000000e+00  0.0000000e+00
 9.7975000e+02  0.0000000e+00  0.0000000e+00
 9.8025000e+02  0.0000000e+00  0.0000000e+00
 9.8075000e+02  0.0000000e+00  0.0000000e+00
 9.8125000e+02  0.0000000e+00  0.0000000e+00
 9.8175000e+02  0.0000000e+00  0.0000000e+00
 9.8225000e+02  0.0000000e+00  0.0000000e+00
 9.8275000e+02  0.0000000e+00  0.0000000e+00
 9.8325000e+02  0.0000000e+00  0.0000000e+00
 9.8375000e+02  0.0000000e+00  0.0000000e+00
 9.8425000e+02  0.0000000e+00  0.0000000e+00
 9.8475000e+02  0.0000000e+00  0.0000000e+00
 9.8525000e+02  0.0000000e+00  0.0000000e+00
 9.8575000e+02  0.0000000e+00  0.0000000e+00
 9.8625000e+02  0.0000000e+00  0.0000000e+00
 9.8675000e+02  0.0000000e+00  0.0000000e+00
 9.8725000e+02  0.0000000e+00  0.0000000e+00
 9.8775000e+02  0.0000000e+00  0.0000000e+00
 9.8825000e+02  0.0000000e+00  0.0000000e+00
 9.8875000e+02  0.0000000e+00  0.0000000e+00
 9.8925000e+02  0.0000000e+00  0.0000000e+00
 9.8975000e+02  0.0000000e+00  0.0000000e+00
 9.9025000e+02  0.0000000e+00  0.0000000e+00
 9.9075000e+02  0.0000000e+00  0.0000000e+00
 9.9125000e+02  0.0000000e+00  0.0000000e+00
 9.9175000e+02  0.0000000e+00  0.0000000e+00
 9.9225000e+02  0.0000000e+00  0.0000000e+00
 9.9275000e+02  0.0000000e+00  0.0000000e+00
 9.9325000e+02  0.0000000e+00  0.0000000e+00
 9.9375000e+02  0.0000000e+00  0.0000000e+00
 9.9425000e+02  0.0000000e+00  0.0000000e+00
 9.9475000e+02  0.0000000e+00  0.0000000e+00
 9.9525000e+02  0.0000000e+00  0.0000000e+00
 9.9575000e+02  0.0000000e+00  0.0000000e+00
 9.9625000e+02  0.0000000e+00  0.0000000e+00
 9.9675000e+02  0.0000000e+00  0.0000000e+00
 9.9725000e+02  0.0000000e+00  0.0000000e+00
 9.9775000e+02  0.0000000e+00  0.0000000e+00
 9.9825000e+02  0.0000000e+00  0.0000000e+00
 9.9875000e+02  0.0000000e+00  0.0000000e+00
 9.9925000e+02  0.0000000e+00  0.0000000e+00
 9.9975000e+02  0.0000000e+00  0.0000000e+00
 1.0002500e+03  0.0000000e+00  0.0000000e+00
 1.0007500e+03  0.0000000e+00  0.0000000e+00
 1.0012500e+03  0.0000000e+00  0.0000000e+00
 1.0017500e+03  0.0000000e+00  0.0000000e+00
 1.0022500e+03  0.0000000e+00  0.0000000e+00
 1.0027500e+03  0.0000000e+00  0.0000000e+00
 1.0032500e+03  0.0000000e+00  0.0000000e+00
 1.0037500e+03  0.0000000e+00  0.0000000e+00
 1.0042500e+03  0.0000000e+00  0.0000000e+00
 1.0047500e+03  0.0000000e+00  0.0000000e+00
 1.0052500e+03  0.0000000e+00  0.0000000e+00
 1.0057500e+03  0.0000000e+00  0.0000000e+00
 1.0062500e+03  0.0000000e+00  0.0000000e+00
 1.0067500e+03  0.0000000e+00  0.0000000e+00
 1.0072500e+03  0.0000000e+00  0.0000000e+00
 1.0077500e+03  0.0000000e+00  0.0000000e+00
 1.0082500e+03  0.0000000e+00  0.0000000e+00
 1.0087500e+03  0.0000000e+00  0.0000000e+00
 1.0092500e+03  0.0000000e+00  0.0000000e+00
 1.0097500e+03  0.0000000e+00  0.0000000e+00
 1.0102500e+03  0.0000000e+00  0.0000000e+00
 1.0107500e+03  0.0000000e+00  0.0000000e+00
 1.0112500e+03  0.0000000e+00  0.0000000e+00
 1.0117500e+03  0.0000000e+00  0.0000000e+00
 1.0122500e+03  0.0000000e+00  0.0000000e+00
 1.0127500e+03  0.0000000e+00  0.0000000e+00
 1.0132500e+03  0.0000000e+00  0.0000000e+00
 1.0137500e+03  0.0000000e+00  0.0000000e+00
 1.0142500e+03  0.0000000e+00  0.0000000e+00
 1.0147500e+03  0.0000000e+00  0.0000000e+00
 1.0152500e+03  0.0000000e+00  0.0000000e+00
 1.0157500e+03  0.0000000e+00  0.0000000e+00
 1.0162500e+03  0.0000000e+00  0.0000000e+00
 1.0167500e+03  0.0000000e+00  0.0000000e+00
 1.0172500e+03  0.0000000e+00  0.0000000e+00
 1.0177500e+03  0.0000000e+00  0.0000000e+00
 1.0182500e+03  0.0000000e+00  0.0000000e+00
 1.0187500e+03  0.0000000e+00  0.0000000e+00
 1.0192500e+03  0.0000000e+00  0.0000000e+00
 1.0197500e+03  0.0000000e+00  0.0000000e+00
 1.0202500e+03  0.0000000e+00  0.0000000e+00
 1.0207500e+03  0.0000000e+00  0.0000000e+00
 1.0212500e+03  0.0000000e+00  0.0000000e+00
 1.0217500e+03  0.0000000e+00  0.0000000e+00
 1.0222500e+03  0.0000000e+00  0.0000000e+00
 1.0227500e+03  0.0000000e+00  0.0000000e+00
 1.0232500e+03  0.0000000e+00  0.0000000e+00
 1.0237500e+03  0.0000000e+00  0.0000000e+00
 1.0242500e+03  0.0000000e+00  0.0000000e+00
 1.0247500e+03  0.0000000e+00  0.0000000e+00
 1.0252500e+03  0.0000000e+00  0.0000000e+00
 1.0257500e+03  0.0000000e+00  0.0000000e+00
 1.0262500e+03  0.0000000e+00  0.0000000e+00
 1.0267500e+03  0.0000000e+00  0.0000000e+00
 1.0272500e+03  0.0000000e+00  0.0000000e+00
 1.0277500e+03  0.0000000e+00  0.0000000e+00
 1.0282500e+03  0.0000000e+00  0.0000000e+00
 1.0287500e+03  0.0000000e+00  0.0000000e+00
 1.0292500e+03  0.0000000e+00  0.0000000e+00
 1.0297500e+03  0.0000000e+00  0.0000000e+00
 1.0302500e+03  0.0000000e+00  0.0000000e+00
 1.0307500e+03  0.0000000e+00  0.0000000e+00
 1.0312500e+03  0.0000000e+00  0.0000000e+00
 1.0317500e+03  0.0000000e+00  0.0000000e+00
 1.0322500e+03  0.0000000e+00  0.0000000e+00
 1.0327500e+03  0.0000000e+00  0.0000000e+00
 1.0332500e+03  0.0000000e+00  0.0000000e+00
 1.0337500e+03  0.0000000e+00  0.0000000e+00
 1.0342500e+03  0.0000000e+00  0.0000000e+00
 1.0347500e+03  0.0000000e+00  0.0000000e+00
 1.0352500e+03  0.0000000e+00  0.0000000e+00
 1.0357500e+03  0.0000000e+00  0.0000000e+00
 1.0362500e+03  0.0000000e+00  0.0000000e+00
 1.0367500e+03  0.0000000e+00  0.0000000e+00
 1.0372500e+03  0.0000000e+00  0.0000000e+00
 1.0377500e+03  0.0000000e+00  0.0000000e+00
 1.0382500e+03  0.0000000e+00  0.0000000e+00
 1.0387500e+03  0.0000000e+00  0.0000000e+00
